Weight(grams),Price(rupees),Length(cm),Width(cm),Height(cm),Product_Category,Shipping_Distance(kms),Fragility,Urgency,Mode_of_Transport
62208.17863499922,329034.9899689565,23.219729941194927,383.36018284382135,18.670294927737153,Clothing,12667.553311264992,1,5,Sea
85470.56360395925,344813.74127062113,89.08816407207262,246.2524346306762,208.32654624406177,Appliances,6252.577557046405,0,4,Air
91436.59964606214,167191.40522411058,277.331858653992,427.74784071177334,494.93507079824565,Clothing,3831.5702680630375,1,2,Air
21511.742288514957,305923.0851233725,245.066444593555,271.64673396613466,281.97104077494987,Appliances,10537.344239001246,1,3,Air
76540.36803262841,291091.86353814806,68.7995099373269,165.5290568359082,261.3701654790709,Electronics,10985.479430981817,1,3,Air
48820.22609459344,79503.07684220753,367.0564633862707,212.21803467710902,202.90836622077296,Electronics,500.12101318465454,1,4,Sea
64142.70614196633,396388.843429505,77.65128418333701,461.522268034951,42.20790963715057,Appliances,12630.313565971825,1,2,Sea
42256.48585641894,331049.84571235557,101.71463174072497,65.90687661295986,491.58951213423563,Clothing,12688.603625721244,0,2,Air
78451.66695420259,168919.63014544762,157.76844306868472,200.4854637607858,326.5890387509249,Electronics,1870.8110995481713,0,4,Sea
84341.66790772328,405430.1227045691,221.76624539265418,344.4287818460351,490.20505727914315,Clothing,11826.8880607773,1,3,Air
99388.49896944886,167654.39201896137,483.4580007772593,325.0092267039695,276.74563851634247,Appliances,11404.481721424738,0,1,Air
24407.5792631103,377026.39747530187,326.06565385162645,230.64902551636757,31.18473640386452,Electronics,2924.5150117569488,0,4,Air
98787.87278476146,213296.23870913257,368.7989812589035,57.42507938246047,395.3265540481363,Clothing,3527.0800533402066,1,3,Air
77668.24250403949,34374.836991660144,269.8815148761419,197.12137864326488,244.26204577219067,Appliances,4632.78669804568,1,4,Sea
40435.387383596164,253700.56048917942,261.11783384941316,165.24851389841865,296.83032031280356,Electronics,7469.9341977216345,1,1,Sea
42819.44410652348,412001.13812046143,453.42955097336943,356.2352455708131,315.8903779179065,Appliances,775.1347924907652,1,1,Sea
3142.520789205851,125942.55246452856,386.4702588187995,139.69195452653088,270.2594417022538,Clothing,13452.049044313542,0,2,Sea
3473.428694223766,177177.00294413944,421.7437682858682,118.00653412931496,473.60835031740316,Electronics,12143.025193036354,0,2,Sea
90566.2169924835,220954.63956776753,246.1217834349669,205.47409900477118,278.0922755486893,Toys,6098.248086562999,1,3,Sea
98830.87508121523,450211.57894132426,469.20133114046195,314.7388149021964,38.27473363521972,Toys,12534.826274207468,1,3,Sea
87074.70575297228,252424.82555684194,274.6635901575635,276.8624111222946,161.3418264105012,Clothing,3480.122936540976,0,1,Air
9140.650767485404,224770.87095690245,21.611030934808326,300.52218841325544,84.25080663891299,Clothing,4832.172491961617,0,5,Air
22676.279631123743,198581.92546749138,215.10664978676957,386.3968284852591,421.1687433448749,Toys,3614.674408219812,0,2,Air
87869.25188360877,313223.3198606889,46.59580360398646,361.8978891338922,303.5210115762787,Appliances,13550.319674849552,0,4,Air
34217.7726242311,30168.66873949515,308.8675590794441,44.484444718655936,422.25217119128,Appliances,14451.909267335226,1,5,Sea
79170.38068687609,91419.11855959172,160.7344994511281,269.8591921994639,168.22048015799902,Appliances,13316.395969953539,1,1,Air
12188.909820307597,469306.9770006657,253.33413139504054,229.84968980719034,412.0639388086901,Electronics,9297.711296767484,0,5,Sea
29616.358499418708,363536.5233486744,176.31059325241898,354.6847267255657,202.09380862220797,Clothing,3674.64446520069,1,5,Air
72964.50768002434,311709.13876848336,167.82557543286623,365.168004543548,115.16284890900445,Clothing,2379.7016050280713,1,2,Sea
65049.6932634531,274520.9626042895,466.73464502242257,434.79750733887477,333.89459834935354,Clothing,390.15021805158244,0,1,Sea
65953.78251024586,320383.7763497068,396.5553694055553,369.8421435192976,415.9290207595239,Toys,321.0065444949121,1,1,Air
92391.56318284437,390230.2237786088,178.30410444354507,445.644422818668,430.2904488829378,Clothing,4363.40694468344,0,5,Air
26111.244125723006,38703.736525158965,200.67894980120263,230.6669016953903,104.4299786911691,Electronics,9237.732240856698,1,1,Air
7158.575614346825,453112.1220717729,46.28647898592425,488.57576354528896,499.36435734827035,Clothing,2874.44865587297,1,1,Sea
65264.97337030274,234355.77920838827,125.1145527207907,150.04406688905019,469.8203853070936,Clothing,3058.0420416557,1,1,Sea
46863.237793705855,315139.92613807146,427.0165640554949,359.56677578093115,165.2495623124753,Clothing,2087.9369615499786,1,2,Sea
29213.185333945643,1752.5831162187997,375.11226524908903,172.32750048658446,467.99192671642277,Toys,14554.951971315404,0,5,Air
44068.00419865217,272631.17343072477,144.64395126646903,34.05159300817691,446.8791554863038,Clothing,780.5274603764041,1,1,Air
6547.603894142452,187948.10205921248,51.30412863428902,46.397718788818466,82.33076152897029,Toys,1636.6990511151928,1,5,Land
9593.007132649043,161929.15046089172,194.78847152761443,370.74727239497213,240.52146081499916,Electronics,13364.859180214715,1,2,Air
30149.96666443427,482767.3442041227,199.05383636883923,325.35150329087213,438.4205574609423,Appliances,5762.349179491444,0,1,Sea
26811.431518556834,425595.4277914388,259.2316330069376,470.47549680497673,276.3110527982152,Electronics,7535.941918390159,0,4,Air
96245.89248635243,10000.20386599454,265.5692994212558,378.45988666918777,415.181087862401,Clothing,13099.631803884058,1,1,Air
19627.916583360704,498887.31823626475,407.94876568845206,353.46756188931556,470.2001078150499,Appliances,5514.876858324091,1,5,Air
70497.10964302586,116475.93843575231,137.08848678288192,432.1805753734047,109.50149834934587,Toys,8033.640922681137,0,2,Air
82842.9318017818,458653.0824739644,386.86610530662136,315.864517910292,279.94206356053684,Electronics,10184.461466807243,0,3,Air
35905.38177293148,430505.22944689024,25.51121920130163,350.8850850314638,140.7666719707585,Clothing,12657.772700553753,1,2,Air
94060.00357350161,172561.25503582563,188.64112813376806,184.06570744788428,414.917015540939,Toys,1112.0274012019274,1,2,Sea
47503.76931732454,93590.76459051788,263.32611101338904,321.93904480261386,276.05517595558183,Toys,6280.79304818448,0,5,Air
64170.15025819463,220741.0099110589,409.70796737954925,182.74269418450635,338.56266025736585,Appliances,5479.679011289212,1,3,Air
64486.6122152393,260948.31606990518,90.28809831558497,390.5732149640869,250.411950446663,Electronics,14899.04243707602,0,4,Sea
62898.62945932074,442250.57193535665,465.77336042312857,432.4386755453351,195.53179402322556,Toys,14847.846069810521,1,1,Air
41957.87628088254,261588.71621047624,473.2213108454658,27.093001202932445,443.42233269616906,Appliances,5254.059124987152,0,5,Air
44094.94351027168,440546.13429326157,411.384617719658,195.31637970786426,322.843800978905,Toys,8370.686097399586,1,5,Sea
3520.5681987811618,196750.41275497605,415.93704236660915,113.1792523074065,122.08349825824155,Electronics,6615.593915620396,0,2,Sea
26648.00748377318,187342.39087473898,416.1497813398994,74.69621578527644,439.7144497878148,Clothing,10008.74355941006,0,2,Sea
8804.279990999352,116876.31637264375,216.82377856824647,425.8305772398824,484.1913360583661,Electronics,8249.627923515634,1,5,Air
45029.388659211276,95731.98440374275,134.80359510089636,485.92998050807785,335.5346014004273,Electronics,6024.162674382042,0,2,Air
82228.55586239266,328916.2250458253,223.89981035245611,59.05038168021619,496.6847266179929,Clothing,6157.491419663343,0,1,Air
58917.1458117591,57279.20206394627,226.4579733989022,320.1724535764868,337.60559780674515,Appliances,4053.943966212518,0,3,Air
63585.289128873206,104767.64989775732,464.1604645752803,227.1457896669293,306.3935830137689,Toys,4327.335245035547,0,4,Air
5595.265056867742,92412.43468169165,16.081749963258005,475.37298250257726,432.4468797576529,Appliances,14249.870858009772,1,1,Air
5258.73105780269,142371.23050156736,30.57193788708901,464.2239684130766,395.7166790249647,Clothing,8364.744046072843,1,4,Air
93412.20109871835,64487.43661371158,391.90898945575714,306.19046459987055,23.802620237339504,Clothing,7659.36471876668,1,5,Air
6026.692284644266,258528.9373208983,232.40733606340814,368.0720808334602,388.55348849904186,Toys,6426.43113173784,0,2,Air
11426.039840582005,370939.7751227031,270.64225204196237,359.2554916086608,10.276672274513336,Toys,7984.41747570471,1,1,Air
57299.74094662878,446356.09728630714,132.07720198163503,293.7659734636535,123.9860872806021,Electronics,9076.107918275437,1,1,Air
85422.1797255935,477623.82425990026,54.691709689485194,457.98387886324485,265.2736005362889,Electronics,10666.740585027828,1,4,Air
74640.78817151696,345046.45059245155,437.3933442556115,492.104414875753,179.23616324756586,Clothing,14688.170773976726,0,5,Air
22673.052313740947,11616.773827969322,473.33511678962793,304.5979156864809,113.93799812147817,Clothing,14482.243904995737,1,4,Air
67445.69394339548,262400.6183967546,173.38782077622105,335.8759989732154,481.06471812449934,Clothing,7193.558783823621,0,4,Sea
98200.88602542003,126815.59380577746,69.89217303758653,443.1953234348761,154.7044742661521,Toys,1598.9714316060333,0,3,Sea
6399.902738289992,316081.5704911557,430.40120655925807,393.9499038140538,482.9164374129683,Electronics,6828.52846306156,1,4,Air
11687.360120179826,466201.01788758347,299.08879531736,216.74625044009773,485.2851072668815,Appliances,6770.652869542301,0,4,Air
44913.69507429097,94560.44090777413,226.64621822055253,301.0808907266468,453.1402845037877,Electronics,4036.615766613593,0,1,Air
56384.020247756474,216388.1088746697,251.64749542228904,142.31811500848133,180.4179673772332,Toys,14535.931533276405,1,5,Sea
91277.20444314761,32291.29865819094,490.44261273042946,132.1702787194807,58.61120685752252,Toys,10214.81604322748,0,5,Sea
18805.253393939118,379864.57770533254,362.41965153827744,182.24537356214086,232.10417104087364,Electronics,798.5248387391478,1,4,Air
71709.26057158981,121031.19350131904,25.538967477530694,202.63709441396702,288.0971228679718,Electronics,5675.64577057375,0,5,Air
22259.402923799724,341200.0163130038,58.1328766161594,57.03823361255036,143.7178117129447,Appliances,3781.37728929921,1,4,Sea
98804.78040305969,221809.6476570037,82.74881771572223,217.74195054671998,453.933665382985,Toys,1176.8142151150885,0,4,Sea
82853.13210621837,490008.00989597087,102.97454316954736,29.695459113927658,393.47970853801877,Electronics,14192.96426750647,0,2,Air
79524.11969708037,137915.62130758853,287.1915606408477,126.51510124879432,224.95344502442717,Toys,11001.226962590137,0,3,Sea
1399.2775381668125,67596.7415399499,249.54887855238016,214.90237487041054,21.040185575349394,Appliances,10840.807295615843,0,3,Sea
74330.32482097214,188341.39008605698,286.47870309987576,121.87059996538197,20.120055542954404,Toys,3364.3879331472713,0,1,Sea
21230.560335302693,305076.7332598257,238.60434502849307,278.66691221325823,195.22428944112988,Clothing,4746.922116866156,1,4,Air
96445.17360093506,136886.3909276982,433.35582908218475,276.9273377543899,71.23864556923854,Toys,2502.2160295969043,1,1,Air
82294.23255731694,112588.49251075501,374.09397335277515,323.79866334805246,455.8542952737471,Electronics,5889.567581081977,1,4,Sea
43490.162880064694,307251.48397302115,497.51669466434134,239.149080150677,318.96773778490564,Toys,10903.666283948638,0,3,Sea
77888.60533055471,137615.29227814978,378.7025384722789,135.92555267426604,474.77715282757504,Toys,13880.535181527712,0,2,Air
52250.74707851575,463584.6186726504,327.77770610157717,157.26634990543053,80.9865521843888,Toys,7721.705429699819,0,3,Air
41699.74097255655,324465.5054857759,205.93345333615315,115.12570444361941,349.6698796900993,Clothing,11494.175504678378,1,5,Sea
68863.14072172123,245373.772926647,68.4085168803987,467.27704250476626,170.0577706146195,Electronics,3512.967894206937,0,2,Air
1744.107511963175,447236.6829610205,271.75617646294563,237.4785732110957,256.92872660982187,Electronics,1178.2475211233364,0,1,Air
3748.795592591714,271770.2594600409,433.14211996774384,256.0832811631209,11.421324672684474,Electronics,867.0183985994173,0,5,Air
88513.52614068199,253313.89858612162,456.34607966118705,218.97816629495165,191.93953833308447,Electronics,813.2629405639866,0,5,Sea
87662.25414581837,53217.009041166944,464.6372225208759,189.17465134835402,254.12668384470857,Clothing,29.156314582952554,1,4,Sea
58212.90977990128,378112.8093305765,494.05197511968044,219.5338255853493,275.03778881076636,Electronics,1585.691156962846,1,2,Air
92303.08457687004,240080.65651513365,77.2694437835406,143.74823171292385,273.2632397340951,Clothing,12988.860497761007,1,5,Sea
63129.95845523716,82956.38302185148,492.89962930723743,389.73456618089756,280.63488660973235,Appliances,12879.994633525057,0,3,Sea
13042.366203799667,457767.1739836184,161.1752548962474,78.16653461515729,245.48076370476133,Electronics,1436.77360869235,1,5,Air
69907.54414727175,23867.345267147408,201.1662197605185,85.5968409909837,425.38894387007196,Toys,8522.76031157958,0,3,Air
82361.72957727058,60026.21007333099,214.1576428796162,400.33332157798293,415.74478400483065,Electronics,9134.538938903814,0,3,Air
7692.380034184888,357668.05197037256,488.99581555622746,277.7625444594713,314.114445765863,Electronics,5267.925085699528,1,5,Sea
88954.03044223234,382861.3965117431,298.81150926752883,31.752352850697317,144.75150449677736,Electronics,3875.8932634954035,0,5,Air
20884.701968411726,134898.25235553607,360.4660015919681,45.80439800943991,238.7532431112722,Toys,9963.278853757554,0,1,Air
18494.87535675659,27783.588880411702,28.52978951579368,141.14809887785282,190.10804340725377,Electronics,8287.959430525498,0,3,Sea
49504.60495293537,386983.31295352423,28.81180141777363,205.86425743761333,374.149191482632,Electronics,13558.451642472142,1,4,Air
68041.35866686433,73586.97214693324,151.71260142941662,386.33853879775194,146.0342112929115,Electronics,10084.447576203132,1,1,Sea
41866.787164845504,78753.05375450412,72.6218973331122,405.2474749276155,316.96070056329813,Toys,1385.5002616624447,0,3,Air
66919.95878403174,62215.23613551565,471.35035559686753,178.03979562460637,354.66557237302845,Appliances,14070.782291896081,0,2,Sea
4181.18114254419,470971.38864225097,302.12428517754347,439.13626222915263,180.04132974638085,Appliances,14331.086763092608,1,3,Air
9278.795518903213,362595.5637862086,347.74341343492637,412.7255840318732,293.2004197098154,Toys,10174.450703735123,1,3,Air
89210.48157394993,75611.0074204485,241.15706008708364,53.558257598025925,57.6040102014128,Clothing,12047.828989614865,1,3,Air
11782.201248977612,413762.59272660594,351.9396093510968,178.16953187972427,40.679992049844955,Toys,1190.5154453637783,0,3,Air
4486.969949969494,379583.9183975092,429.9309843669802,229.04871983714702,411.01421383782355,Toys,11241.199834576135,0,1,Air
43292.41727297257,440904.89581355057,316.08271381487685,141.04084667073246,340.63210714493226,Electronics,10176.849287945579,0,2,Air
53092.63681878289,437547.3311243301,104.08332617444093,114.98361779527185,478.0553432541418,Toys,10655.220924469582,1,1,Sea
32675.096961915617,143760.66155222437,29.344625598387985,189.72479364375997,45.399630327709076,Electronics,8235.093075424647,0,3,Sea
25008.840568336163,334935.89390476997,134.9705102677348,33.80916831772455,77.98872835891342,Clothing,10551.105654823145,0,4,Air
40809.617219184496,129272.9805946447,223.04994361398047,42.52471335199578,319.49261965712617,Appliances,6453.363286114641,0,1,Sea
32658.686101052932,4991.845569931992,426.177171008264,350.16924190767116,54.74463078530844,Toys,10616.773286679621,1,4,Air
77373.0536115584,424348.2316730987,76.45129893052683,264.60294481462677,388.54162890633603,Clothing,6481.62161004987,1,1,Air
42924.522104057796,60795.240549047856,145.28478581299584,264.1539224506628,254.07715306435975,Toys,2086.304629933522,0,4,Sea
17209.63661340227,216015.06033634132,76.5331676694208,82.81831731746865,75.46377432539073,Toys,707.1068948083741,0,1,Land
91826.3551900186,160246.201578681,315.4221054473592,481.2160936691431,202.9745461490218,Toys,8086.065953298175,1,2,Air
17963.128140187346,390657.6137953265,256.90160871410797,21.283977744387023,235.10717627468748,Appliances,7600.869195803587,1,1,Air
77156.35010409541,203564.5323454608,289.01711529941616,455.3328594789821,191.83424986497678,Clothing,3277.5693115644185,0,5,Air
24491.747150061277,290739.00010474393,147.06216866730009,250.82710897718422,56.639974932296255,Appliances,10552.842486710297,0,1,Sea
62869.36330663613,201532.90504934645,186.79855183939108,424.0872324813026,349.9353788255999,Toys,14888.32395107965,0,3,Air
45935.63219390523,456910.68341845676,126.39004329490497,308.27174919337534,477.64800792571947,Electronics,10894.604368916114,0,2,Sea
35760.05708877365,150986.38502248342,37.63015043683244,490.59765517918225,253.75246258084084,Appliances,13485.370021374023,1,1,Air
70352.69967617214,499618.02794709516,354.5403074034328,55.659542481570284,473.7383606369107,Toys,6685.2588389774155,1,2,Sea
61911.32781084481,180265.1914807335,270.3217917472525,412.221166050396,459.2361366302725,Clothing,11480.487203539578,0,3,Sea
98294.59958675872,423705.2510416168,22.29929342460575,336.7513984893632,461.33982835290914,Appliances,13426.909157889439,0,5,Sea
47968.33233368053,340472.5237666809,440.453307052887,473.38598381619596,298.91552641303383,Electronics,8207.351928415643,0,5,Air
7753.54011209318,439124.6904930127,304.47584786343,290.4285094365188,436.64077795719066,Toys,12921.107915432454,0,5,Sea
6880.2166427053035,6434.60994586127,70.62473738919721,150.746038101112,445.22803891181604,Clothing,2954.6232786699743,1,5,Sea
56301.62340191993,344243.4093950745,104.93298755137647,89.17627949037163,107.45961668546755,Electronics,14745.517074198024,1,5,Air
2728.4288917824447,137729.36173989438,284.1161079925816,109.75105836851705,379.8972196679863,Clothing,91.46226498640048,1,1,Air
10949.754413970628,223109.8807696476,368.8424851892651,319.6476130313263,297.9717662932062,Electronics,1845.0626734672135,1,4,Sea
53658.04625779015,302877.0425493135,325.37801662908106,235.30059430012167,391.72460679627034,Clothing,3177.3745430734957,1,1,Air
57716.95812793148,416848.9118866902,92.96848711178977,433.5556192529346,210.26300702800378,Clothing,4777.6164671247625,1,3,Air
26610.48232287165,16284.683972909153,265.36118797702056,272.7983440587738,344.97747646250133,Electronics,13076.53225709989,1,3,Air
32909.10118917364,313200.7647176236,230.61097469670034,94.88622403938182,262.4440967957273,Clothing,10708.592731106637,1,5,Air
27830.522877407806,231518.115970305,33.270531666305885,226.79309816951616,472.166159273157,Toys,3019.374979780725,1,4,Air
6077.644532896106,336261.78996720875,296.2475720455128,479.20409321261434,87.63630749484376,Clothing,3436.032363508287,1,2,Air
38929.28313890934,73335.1942166866,240.525900801455,391.93867206136304,449.57759955069133,Electronics,8061.109092017036,1,4,Air
68000.03731684027,82706.953843314,116.42309744344932,68.92904529902066,223.80440224468265,Appliances,10053.956047112331,1,4,Air
82680.99503838281,338327.53802868223,125.07565722630117,249.38135868048627,189.33498595904106,Toys,1900.1037950032137,1,3,Air
44296.173531513276,227503.2653192266,127.9216839359548,98.05413906309998,469.85238935678393,Appliances,11791.634482148766,0,1,Sea
89577.49890910843,51225.18668105783,278.48238305345774,209.29491342940054,68.86096941794048,Toys,10163.386770831217,1,5,Air
82497.94922249936,192363.03928171785,266.22451623365555,480.74638038420915,318.3902422720918,Appliances,8790.046926962139,0,4,Air
43061.81573305074,48678.92961367248,439.53066479220314,261.1177078354702,282.32804872691474,Toys,9327.970626694507,0,1,Sea
14183.452077775803,106560.90010861853,93.77310220383515,225.18671499780388,460.30943125470685,Electronics,6020.614335646008,0,4,Air
32364.886891041107,335577.6754176786,270.71489557200783,308.2955150275933,243.6125720619063,Appliances,1741.133127485039,1,1,Sea
86032.94862157638,251245.80271329198,385.2043732832292,130.74019358097473,312.0607136495429,Clothing,4717.768494056441,1,1,Sea
17674.16786670144,481454.8024685784,255.77901091558076,481.4710267201067,453.56089904458946,Appliances,11270.451777711227,1,1,Air
60546.884045542094,495895.7671577664,58.66961457952963,171.21357070626956,206.36722406235037,Clothing,3828.38640840926,0,2,Air
54340.667440004094,445215.7268794301,26.1383145304826,228.5104422303746,223.89259861183112,Electronics,8642.108443702959,1,4,Air
79415.7009056726,106519.39127483996,152.55442093949426,353.56005192995383,81.62143042391153,Clothing,14567.419154274441,1,3,Sea
74570.20504652579,50588.12434277474,28.269096593672202,252.61576464292344,62.60558125926389,Clothing,13370.96901695689,1,3,Air
28035.255644331304,10123.614832908332,326.6338304311419,234.01886287436668,439.6123981989673,Electronics,11679.562550684332,0,3,Air
17916.982526599088,493311.35297849245,447.1122554661897,435.19249616269786,353.73153280016703,Electronics,5543.825848517231,1,5,Sea
19389.676969959848,224213.60539149697,196.71095184377148,141.55313468487617,348.9723984911597,Appliances,4244.83184993803,0,2,Air
66158.14636583062,114312.03860875191,185.05714216106986,318.8961068575882,193.20340574392145,Electronics,13785.312790119744,1,1,Sea
17494.40697693802,323581.820890868,434.9264056955559,142.74463334593403,270.15179903018816,Toys,12694.080338676624,0,3,Air
42767.99230495351,209970.71060005625,142.6861416553528,58.40907241340195,272.61593413777103,Appliances,474.58081480520724,1,1,Air
98259.31478275028,358145.2651348467,368.27288895390154,428.3948026284257,258.49647292161563,Appliances,7196.7425341582475,1,2,Air
58611.007738604865,494142.7742492122,62.672277752850675,289.1226187071062,368.5925372245837,Clothing,13614.057785315437,1,2,Air
57832.4187019202,360138.5220354106,466.8277346447138,269.728731738675,235.89415658781732,Clothing,835.1548385746818,1,3,Air
70121.59361760654,377835.5726698682,138.02101261087043,396.44134933257754,159.23698723071576,Toys,8185.49505854063,1,5,Air
96934.7936098231,377753.1721931698,361.628043011216,199.02418735421142,367.82540202495534,Appliances,11211.461339788191,1,5,Air
45498.3189953605,486415.4446768695,348.3146200115884,58.02827143287507,464.28057485764015,Appliances,12556.788369348349,0,2,Air
96810.17999932809,390609.970776831,80.52390165204041,273.51258628402144,444.88229216130065,Clothing,13789.483311115742,1,1,Air
64784.15492119495,135918.71658037338,320.20977647606253,74.12279517270144,484.76807910835527,Clothing,10695.584684347785,0,4,Air
65149.846610049724,230543.89694886858,115.60584336659379,46.06295814669057,244.75863517091676,Clothing,4232.0461045442,0,1,Air
56863.41794450865,306497.1108512424,346.79216365681367,389.4835763336912,354.13494814178745,Appliances,1317.1985428501364,1,5,Sea
96613.9763804293,75680.11067272122,414.1857571677459,171.2821341799401,420.76551089254747,Electronics,1076.004007356218,1,3,Sea
37344.16839341541,331627.4408803056,348.23448308434376,283.17085855605995,172.92953186062311,Toys,2617.802471432408,1,3,Air
70662.29622616585,31825.123356707318,435.8982859622057,447.7470750279064,202.81635370622448,Appliances,8751.09405033698,0,4,Air
36084.27615001421,40931.9488251805,451.94649101731807,214.2125244142065,275.72530933503776,Electronics,6264.904154005004,0,4,Air
50244.38601784628,180826.4619067264,487.641666091148,389.29247750793746,368.0006461512667,Toys,4918.072090817815,1,1,Sea
88676.89809958711,248083.1911336657,280.91535974790924,38.656331109346226,115.525804563939,Appliances,3589.054189570073,0,1,Air
61302.53369480148,124716.28021961502,21.374223065278002,209.361633294726,116.38050061103158,Clothing,2859.609618283778,0,1,Air
51804.7495216116,417787.3333355767,219.2391325535382,428.0507934239352,429.3820186494473,Electronics,11282.231061199218,1,4,Air
59693.35751523264,448374.2776003485,398.26647971591836,167.15912843543524,438.10121787490345,Electronics,2908.1661047697703,1,1,Air
22864.04337977994,78593.37664671808,179.95895337932066,64.04073819969979,472.94414692800956,Toys,9565.470748297337,0,3,Air
83186.62706833391,451841.3640435402,248.09513167644164,399.3131452042567,316.27949750817703,Appliances,11977.193275618009,1,4,Air
61445.928241007394,21238.810479626038,456.0340939766886,412.7568119154001,84.38302669686742,Toys,6471.072838368427,0,5,Sea
60315.27517921996,252994.0287430036,62.22823342463116,124.790180737597,189.73208585900127,Electronics,1757.0068118825195,1,1,Air
28270.49807179825,327608.46501416626,30.43656971453478,429.9153351019497,419.4561356422804,Appliances,4182.5533402241,0,1,Air
48111.5163234051,205225.4485002931,351.4650571485196,460.0799194298114,272.56328477924444,Toys,11902.118540688818,1,1,Air
34106.77342301801,9946.920272606552,435.3681587818707,242.8071834505357,85.97663938695594,Electronics,6120.624887252803,0,4,Air
1825.3067044480338,7629.339258480644,166.50150773730564,134.94978348815505,107.21974300594192,Appliances,2202.68018091633,1,5,Air
63623.71638092785,439999.0858438436,483.14441117720753,178.65101390045538,131.04878267394682,Electronics,8904.900731318306,0,1,Sea
75277.74833016387,110401.61900334447,15.006344396717743,486.0329423446267,188.07494729690828,Toys,712.1120016103531,0,4,Sea
81969.05231075853,161354.88621180347,22.32198024982049,70.60732709655622,399.12423125186143,Appliances,836.3763704491823,1,1,Air
79074.4057926207,436849.7330766523,456.91305126756214,378.11305872389875,78.12299491015064,Electronics,2345.797955331186,1,4,Sea
36853.940739456346,474711.72360921063,58.842861619959784,452.8057507704979,431.9279879304143,Clothing,920.101604224814,0,1,Air
69500.18223274357,1365.8697649440207,136.23891937804376,389.79689492212356,412.3879550725644,Electronics,8679.648644982439,0,1,Sea
7837.83354759938,225564.12278106585,185.03995278345246,85.06840808629389,423.4932501136738,Appliances,3088.2004591936925,0,4,Air
27447.9378223887,426201.47237733816,72.83862705350907,487.62444059548324,381.82858291855695,Toys,14887.065596432281,0,2,Sea
50814.36057358848,51950.63970793372,64.0390978552581,273.2517054102897,89.45132633664613,Toys,7463.048857779733,0,5,Air
79701.4739294608,7358.587250978243,237.08088797063022,483.0132195971263,330.82674661801065,Electronics,8844.529999779797,0,5,Air
24469.20488286595,370774.97675021,36.64029127945873,124.754273595841,102.11083972729448,Toys,695.2892160500544,1,3,Land
36650.70164695525,258591.21478894106,305.75799306447294,150.9311255876249,84.2049759638901,Appliances,7976.86707257376,0,3,Air
27305.104838915133,178354.85957178354,321.6576002303783,296.91699052835503,431.20048682962,Electronics,2434.7650008177266,1,5,Air
23485.615050142485,143673.4516961459,382.43423414180626,457.22877249166,195.88717427716543,Toys,14710.134506815451,0,3,Sea
8987.518210272516,181526.58018801967,412.7295537830138,346.53527927731363,356.7316105032612,Toys,1838.601277280898,0,5,Air
85106.53459544628,450483.3690891475,487.6412250618111,441.8471417436337,401.51630447203604,Appliances,7760.23782732812,1,3,Sea
95458.24888215805,24072.97158193047,13.53406824874397,172.52575253596686,70.43385442099438,Clothing,124.73762264934378,1,4,Air
58267.60323532771,69193.07477821581,277.59354474811033,286.93170315368195,24.18540190062252,Electronics,13057.877173174447,1,1,Air
12408.718665709795,456716.8597474561,28.876358388279485,482.9897871580549,331.4184021529225,Clothing,14461.71377440197,0,2,Air
67354.51419987163,267666.48572382383,109.1696529915424,23.795287310022687,315.69537953988805,Appliances,7259.271926066743,1,4,Sea
21674.45263264149,233392.6761561363,405.06896805937106,233.08519825963342,205.2363515530963,Clothing,9934.172283986352,0,5,Air
61208.316560887244,44340.38470138322,325.9671113417134,164.79208215892942,363.0085947777272,Electronics,5532.640189987646,1,2,Sea
99828.25159278489,409143.73023545754,354.7243711754298,419.82625677248876,36.92237574094791,Toys,4429.213388563783,0,3,Air
35727.96311994028,142389.15161166238,286.291748047558,329.72151396289894,362.0170060091974,Electronics,11544.482794604544,0,1,Sea
59485.05796093262,75823.05782903585,168.3358951132457,145.72689882930666,45.2448472672294,Toys,14393.799389774307,0,1,Air
43486.02622750064,310789.11089978775,476.8037058331836,99.29799523712842,218.1919235037522,Electronics,2432.1174226560156,0,1,Air
93109.87746277834,485917.7484980914,80.58298815477596,302.7829997674504,244.07105755837412,Appliances,11453.696734729405,1,3,Sea
62415.41582002414,122662.9469610856,239.95493207313157,256.66864011273907,94.49408652340317,Clothing,8114.7084328772335,1,3,Air
19323.673395898713,188677.14134067038,66.98887234634,204.93924625719345,493.0588508694783,Appliances,10721.100984373868,1,3,Sea
18753.49291652931,1680.9043596171953,258.92411455536626,159.12190967151327,116.54410718273978,Electronics,2342.1545918822385,1,3,Sea
85282.13765595091,28303.97479644399,223.89335323755827,75.50577343629263,424.7626509369107,Appliances,14756.416124245836,0,4,Sea
71143.62923691997,119234.97425794991,169.39753908424436,276.71100695576615,283.0997523283853,Toys,726.3948349238726,1,4,Air
5674.270007724355,412861.07229239994,54.39937559186248,379.407478589386,41.941195818433215,Electronics,3890.9609790067725,0,1,Air
80092.92525014743,472695.16265068826,38.64748637747969,23.073122393265145,281.8987347824513,Electronics,1687.3752495673095,1,2,Sea
23351.891794711366,486124.7074622299,136.1886068824,341.1864876028755,257.41859835331445,Clothing,7550.1910427034945,1,2,Air
51699.63238940741,44858.73701290955,260.3046552412861,326.666633143732,258.2326270134183,Clothing,546.229355398829,0,2,Sea
